datetime,TotalPopulation,BusanPopulation,ChungcheongbukPopulation,ChungcheongnamPopulation,DaeguPopulation,DaejeonPopulation,GangwonPopulation,GwanguPopulation,GyeonggiPopulation,GyeongsangbukPopulation,GyeongsangnamPopulation,InchenPopulation,JejuPopulation,JeollanamPopulation,JeonbukPopulation,SeoulPopulation,UlsanPopulation
2003-09-28,48382651.438233405,3676835.5348160584,1486271.3182780554,1934602.4970849282,2516153.6237806454,1432695.9110311023,1520132.9808011507,1394379.227536235,10300019.91784616,2711249.211886097,3130707.382155974,2567151.790016399,551023.6189711669,2001452.7728328838,1917103.4483927144,10185002.737678263,1070117.2740204406
2003-10-05,48389691.64404783,3676524.146987547,1486467.9577917869,1934982.323683281,2516193.6910073534,1433040.5686599186,1520154.5164705215,1394609.4203452158,10304382.614408866,2711223.609853106,3131295.2465563733,2567861.4104614765,551048.1481540977,2001185.3866070982,1916976.932238665,10185626.367310224,1070384.1183627516
2003-10-12,48396725.14349921,3676212.750187068,1486664.4646084108,1935361.7728562844,2516233.4265498626,1433384.528511485,1520176.0828934743,1394839.243515963,10308743.525521725,2711197.9352535433,3131882.3610375635,2568570.4816559027,551072.9722923652,2000918.2616673843,1916850.4530575292,10186247.06834502,1070650.5473555627
2003-10-19,48403751.936587565,3675901.3444146197,1486860.8387279273,1935740.8446039387,2516272.8304081736,1433727.790585801,1520197.6800700093,1395068.697048477,10313102.651184741,2711172.1880874084,3132468.7255995446,2569279.0035996777,551098.0913859691,2000651.3980137424,1916724.0108493068,10186864.840782646,1070916.560998874
2003-10-26,48410772.02331288,3675589.929670203,1487057.0801503367,1936119.5389262438,2516311.9025822864,1434070.354882867,1520219.3080001264,1395297.7809427574,10317459.991397912,2711146.368354702,3133054.340242316,2569986.9762928016,551123.5054349097,2000384.7956461722,1916597.6056139981,10187479.684623104,1071182.1592926858
2003-11-02,48416783.9027885,3675322.9956054627,1487225.1814677655,1936443.8336598806,2516345.129023695,1434363.4260494795,1520237.8707032818,1395493.8443645672,10321193.433365446,2711124.179398172,3133555.698775933,2570593.3728710827,551145.5236658001,2000156.487293496,1916489.2876968689,10188004.362704936,1071409.4843888
2003-11-09,48423791.534839615,3675011.5641988185,1487421.1764526896,1936821.8270493944,2516383.5852128677,1434704.6944745092,1520259.555747194,1395722.2417878427,10325547.45774319,2711098.2248989753,3134139.920711601,2571300.325527283,551171.4854889371,1999890.3701714883,1916362.9511255424,10188613.767722083,1071674.3113192553
2003-11-16,48430792.4605277,3674700.123820206,1487617.0387405066,1937199.4430135589,2516421.7097178423,1435045.2651222888,1520281.2715446884,1395950.2695728848,10329899.69667109,2711072.1978332065,3134723.39272806,2572006.7289328314,551197.7422674107,1999624.5143355522,1916236.6515271296,10189220.244142065,1071938.7229002106
2003-11-23,48437786.679852754,3674388.6744696246,1487812.7683312162,1937576.6815523743,2516459.502538618,1435385.1379928184,1520303.0180957648,1396177.9277196936,10334250.150149142,2711046.0982008665,3135306.1148253093,2572712.583087729,551224.294001221,1999358.9197856882,1916110.3889016304,10189823.791964877,1072202.7191316662
2003-11-30,48444774.192814775,3674077.216147075,1488008.3652248182,1937953.5426658404,2516496.963675196,1435724.3130860974,1520324.7954004232,1396405.216228269,10338598.818177352,2711019.9260019544,3135888.0870033493,2573417.8879919746,551251.1406903678,1999093.586521896,1915984.1632490447,10190424.411190523,1072466.3000136223
2003-12-07,48451754.999413766,3673765.748852557,1488203.8294213132,1938330.0263539574,2516534.0931275752,1436062.7904021265,1520346.6034586637,1396632.1350986112,10342945.700755715,2710993.6812364706,3136469.30926218,2574122.6436455697,551278.2823348511,1998828.5145441757,1915857.9745693724,10191022.101819,1072729.4655460785
2003-12-14,48458729.09964972,3673454.27258607,1488399.1609207008,1938706.1326167253,2516570.8908957564,1436400.5699409053,1520368.4422704864,1396858.6843307198,10347290.797884233,2710967.3639044147,3137049.781601801,2574826.850048513,551305.718934671,1998563.7038525273,1915731.8228626137,10191616.86385031,1072992.215729035
2003-12-21,48465696.493522644,3673142.7873476148,1488594.359722981,1939081.861454144,2516607.356979739,1436737.6517024338,1520390.3118358909,1397084.863924595,10351634.109562907,2710940.974005787,3137629.5040222127,2575530.507200805,551333.4504898275,1998299.1544469509,1915605.7081287687,10192208.697284453,1073254.5505624919
2003-12-28,48472657.18103254,3672831.2931371904,1488789.4258281537,1939457.2128662132,2516643.491379523,1437074.0356867122,1520412.2121548776,1397310.673880237,10355975.635791736,2710914.511540588,3138208.476523415,2576233.615102446,551361.4770003206,1998034.8663274464,1915479.6303678371,10192797.602121428,1073516.470046449
2004-01-04,48478618.14689493,3672564.2909587296,1488956.5197308084,1939778.6422482193,2516674.19972865,1437361.809442364,1520431.0083342069,1397503.9310689277,10359695.522915548,2710891.771670493,3138704.14179283,2576835.8418594566,551385.7344839703,1997808.541615969,1915371.593143031,10193300.046771701,1073740.6418769737
2004-01-11,48485566.37973062,3672252.7800860787,1489151.3393984963,1940153.2927274972,2516709.7181434943,1437696.8975546062,1520452.965766989,1397729.0545535646,10364033.73330895,2710865.1744388035,3139281.721586929,2577537.9297241736,551414.3087686598,1997544.7387420267,1915245.5840460819,10193883.512785366,1074001.7899975742
2004-01-18,48492507.906203285,3671941.2602414587,1489346.0263690767,1940527.5657814262,2516744.9048741404,1438031.2878895982,1520474.9539533528,1397953.8083999683,10368370.158252507,2710838.504640542,3139858.5514618186,2578239.4683382395,551443.1780086859,1997281.1971541562,1915119.6119220462,10194464.050201863,1074262.5227686751
2004-01-25,48499442.726312906,3671629.7314248704,1489540.5806425498,1940901.4614100058,2516779.759920588,1438364.98044734,1520496.9728932988,1398178.1926081385,10372704.797746219,2710811.762275709,3140434.631417499,2578940.457701654,551472.3422040486,1997017.9168523576,1914993.676770924,10195041.659021191,1074522.8401902763
2004-02-01,48505381.52011793,3671362.6995839826,1489707.235832319,1941221.642977592,2516809.3716811403,1438650.4472659605,1520515.8707477362,1398370.227727568,10376418.781954218,2710788.782491642,3140927.8173621804,2579540.8685687566,551497.5748461582,1996792.4559846283,1914885.7617830974,10195534.421370625,1074745.6388244957
2004-02-08,48512303.88555335,3671051.154105167,1489901.543668307,1941594.8376733803,2516843.610742648,1438982.8439516663,1520537.9468014776,1398593.9254647333,10380750.105612503,2710761.9053603183,3141502.504610758,2580240.837895247,551527.2868157174,1996529.6609283919,1914759.8952959576,10196106.591366643,1075005.1848827403
2004-02-15,48519219.544625744,3670739.5996543826,1490095.7188071876,1941967.6549438194,2516877.5181199578,1439314.5428601217,1520560.053608801,1398817.253563665,10385079.643820943,2710734.9556624233,3142076.441940125,2580940.257971087,551557.293740613,1996267.1271582274,1914634.0657817314,10196675.832765494,1075264.315591485
2004-02-22,48526128.4973351,3670428.0362316296,1490289.761248961,1942340.0947889092,2516911.0938130687,1439645.543991327,1520582.1911697062,1399040.2120243637,10389407.39657954,2710707.933397956,3142649.629350283,2581639.1287962752,551587.5956208454,1996004.8546741346,1914508.2732404186,10197242.145567177,1075523.0309507302
2004-02-29,48533030.74368143,3670116.4638369083,1490483.670993627,1942712.15720865,2516944.3378219814,1439975.8473452823,1520604.3594841938,1399262.8008468288,10393733.36388829,2710680.8385669175,3143222.066841232,2582337.450370812,551618.1924564143,1995742.8434761139,1914382.5176720193,10197805.529771691,1075781.3309604756
2004-03-07,48540910.81334699,3669760.370114,1490705.1196441343,1943136.9092491504,2516981.924831108,1440352.4824715368,1520629.7323581981,1399516.7354542583,10398675.140261745,2710649.7841887036,3143875.3628481827,2583134.859618465,551653.521438293,1995443.722049076,1914238.8422953757,10198445.811396647,1076076.022380389
2004-03-14,48547798.68891539,3669448.7784936316,1490898.745037856,1943508.1629002858,2517014.458088167,1440681.2905885272,1520651.9665732186,1399738.5321947946,10402997.281606542,2710622.533857868,3144446.193369397,2583832.0042273207,551684.7503210118,1995182.270749781,1914113.1659546483,10199002.920035804,1076333.4323554921
2004-03-21,48554679.858120754,3669137.1779012945,1491092.2377344705,1943879.0391260718,2517046.6596610276,1441009.4009282675,1520674.231541821,1399959.9592970978,10407317.637501493,2710595.210960461,3145016.2739714016,2584528.5995855248,551716.2741590671,1994921.0807365577,1913987.5265868346,10199557.100077791,1076590.4269810955
2004-03-28,48561554.32096309,3668825.5683369893,1491285.5977339775,1944249.5379265088,2517078.52954969,1441336.8134907575,1520696.5272640057,1400181.0167611674,10411636.2079466,2710567.815496482,3145585.604654197,2585224.6456930777,551748.0929524589,1994660.1520094061,1913861.9241919345,10200108.351522613,1076847.0062571992
2004-04-04,48567441.37996758,3668558.467283773,1491451.229260347,1944566.8079271154,2517105.582603569,1441616.8974563049,1520715.6623603618,1400370.2003856534,10415336.418684365,2710544.275913147,3146073.0055078347,2585820.8194837277,551775.6009643076,1994436.7067770888,1913754.2944237266,10200578.521836754,1077066.6007667067
2004-04-11,48574303.38813572,3668246.84105724,1491644.3428223692,1944936.605794761,2517136.8365072915,1441943.0141467587,1520738.0151963416,1400590.5713787184,10419651.673294047,2710516.7456826773,3146640.943483527,2586515.845554357,551807.967531896,1994176.2632954994,1913628.7606928088,10201124.334458265,1077322.408679454
2004-04-18,48581158.68994082,3667935.2058587386,1491837.3236872838,1945306.0262370573,2517167.7587268157,1442268.4330599625,1520760.3987859034,1400810.5727335496,10423965.142453881,2710489.1428856365,3147208.1315400098,2587210.3223743346,551840.6290548209,1993916.0810999821,1913503.2639348044,10201667.218482606,1077577.8012427012
2004-04-25,48588007.28538289,3667623.5616882686,1492030.1718550911,1945675.0692540044,2517198.3492621416,1442593.154195916,1520782.8131290474,1401030.2044501477,10428276.826163871,2710461.4675220232,3147774.569677283,2587904.2499436615,551873.5855330824,1993656.1601905366,1913377.8041497136,10202207.173909782,1077832.778456449
2004-05-02,48594849.17446192,3667311.9085458303,1492222.887325791,1946043.7348456024,2517228.608113269,1442917.1775546193,1520805.2582257732,1401249.466528512,10432586.724424016,2710433.719591839,3148340.257895347,2588597.628262337,551906.8369666805,1993396.500567163,1913252.3813375365,10202744.20073979,1078087.340320697
2004-05-09,48601684.35717793,3667000.246431423,1492415.4700993837,1946412.0230118511,2517258.535280198,1443240.5031360723,1520827.7340760813,1401468.3589686435,10436894.837234316,2710405.899095082,3148905.1961942017,2589290.457330361,551940.3833556152,1993137.1022298613,1913126.9954982728,10203278.298972629,1078341.4868354453
2004-05-16,48608512.8335309,3666688.5753450473,1492607.920175869,1946779.9337527507,2517288.130762928,1443563.1309402753,1520850.2406799712,1401686.8817705412,10441201.164594771,2710378.006031754,3149469.384573847,2589982.737147734,551974.2246998864,1992877.9651786317,1913001.6466319226,10203809.468608301,1078595.218000694
2004-05-23,48615334.60352085,3666376.895286703,1492800.2375552468,1947147.467068301,2517317.3945614602,1443885.060967228,1520872.7780374433,1401905.0349342055,10445505.70650538,2710350.040401854,3150032.823034283,2590674.4677144554,552008.3609994942,1992619.0894134738,1912876.334738486,10204337.709646806,1078848.5338164428
2004-05-30,48622149.667147756,3666065.2062563905,1492992.4222375175,1947514.622958502,2517346.326675794,1444206.2932169305,1520895.3461484977,1402122.8184596365,10449808.462966146,2710322.0022053826,3150595.511575509,2591365.6490305257,552042.7922544386,1992360.474934388,1912751.059817963,10204863.022088144,1079101.434282692
2004-06-06,48627985.81253902,3665798.0370894535,1493157.0463491129,1947829.0276074782,2517370.861637392,1444481.079771517,1520914.7147210278,1402309.1958510038,10453495.11886019,2710297.911708482,3151077.2191649443,2591957.6529999045,552072.5395190465,1992139.0133432695,1912643.7107420785,10205310.958970727,1079317.8755266098
2004-06-13,48634788.42149173,3665486.3313969136,1493348.9845938985,1948195.482564888,2517399.177766786,1444801.0161491835,1520937.3399458772,1402526.29290543,10457794.559485529,2710269.7387455204,3151638.5149990674,2592647.814279051,552107.5185481875,1991880.8841097455,1912518.5044855378,10205830.832588753,1079570.0046295025
2004-06-20,48641584.3240814,3665174.6167324046,1493540.7901415767,1948561.5600969486,2517427.1622119816,1445120.2547495996,1520959.9959243087,1402743.0203216227,10462092.214661023,2710241.493215986,3152199.060913981,2593337.4263075464,552142.792532665,1991623.0161622937,1912393.3352019105,10206347.777609613,1079821.7183828952
2004-06-27,48648373.52030804,3664862.893095928,1493732.4629921475,1948927.26020366,2517454.8149729786,1445438.7955727656,1520982.6826563221,1402959.378099582,10466388.084386671,2710213.1751198806,3152758.8569096853,2594026.48908539,552178.361472479,1991365.4095009137,1912268.2028911968,10206861.794033304,1080073.0167867884
2004-07-04,48655156.01017165,3664551.160487482,1493924.0031456111,1949292.5828850223,2517482.1360497777,1445756.6386186813,1521005.4001419176,1403175.366239308,10470682.168662474,2710184.784457203,3153317.90298618,2594715.002612583,552214.2253676296,1991108.0641256056,1912143.1075533968,10207372.881859826,1080323.899841182
2004-07-11,48661931.79367223,3664239.4189070673,1494115.4106019672,1949657.5281410352,2517509.1254423778,1446073.783887347,1521028.1483810954,1403390.9847408005,10474974.467488432,2710156.321227954,3153876.1991434656,2595402.9668891244,552250.3842181168,1990850.9800363695,1912018.0491885103,10207881.041089183,1080574.3675460755
2004-07-18,48668700.87080978,3663927.6683546845,1494306.685361216,1950022.095971699,2517535.78315078,1446390.2313787623,1521050.927373855,1403606.2336040598,10479264.980864545,2710127.785432133,3154433.7453815416,2596090.3819150147,552286.8380239405,1990594.1572332052,1911893.0277965374,10208386.27172137,1080824.4199014697
2004-07-25,48675463.241584286,3663615.908830333,1494497.8274233576,1950386.2863770137,2517562.1091749836,1446705.9810929275,1521073.7371201967,1403821.1128290854,10483553.708790813,2710099.1770697404,3154990.5417004083,2596777.2476902534,552323.5867851007,1990337.5957161128,1911768.043377478,10208888.573756391,1081074.056907364
2004-08-01,48681254.221673496,3663348.6792399343,1494661.5578605568,1950698.1491818014,2517584.410345041,1446976.0683313392,1521093.3128086876,1404005.0008201054,10487228.340226717,2710074.5978591936,3155467.1988135353,2597365.5526246335,552355.320483608,1990117.8938067032,1911660.943302848,10209316.787433563,1081287.700899549
2004-08-08,48688004.13777381,3663036.903053356,1494852.4534852132,1951061.6386543245,2517610.1203843052,1447290.5221734683,1521116.1796688247,1404219.1935741263,10491513.752317559,2710045.8547303104,3156022.6024252987,2598051.3983629486,552392.617018965,1989861.817535173,1911536.0275477709,10209813.650645271,1081536.5665420867
2004-08-15,48694747.34751109,3662725.1178948083,1495043.2164127622,1951424.7507014987,2517635.4987393706,1447604.278238347,1521139.0772825438,1404433.0166899138,10495797.378958557,2710017.0390348556,3156577.256117853,2598736.6948506124,552430.2085096583,1989606.0025497146,1911411.1487656073,10210307.585259814,1081785.0168351247
